file,genre,bpm,score_rythme,score_musicalite,commentaire,version,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms
audio_degraded/synth_661109_Synth_Bass_Loop_32__degraded_musicality.wav,electronic,[72.78829225],100.0,100.0,Ouahhh,degraded_musicality,100.0,70.0,-399.92505,105.249954,20.242704,11.130988,12.440488,7.9955015,8.281655,5.9018674,5.1568823,4.3502164,3.6198304,3.6235306,2.9957001,0.6722769,0.68735135,0.72170556,0.74760586,0.7332463,0.73935276,0.701747,0.71829337,0.7099568,0.69632536,0.6800693,0.6599959,0.006660542713089802,1217.6263685315716,1990.0601838158066,2701.7123287671234,0.11095368
audio_degraded/guitar_130475_Time-Stretched_Electric_Guitar_1__degraded_musicality.wav,electronic,[114.84375],30.0,50.0,Wtf,degraded_musicality,30.0,35.0,-199.80505,144.66098,-29.09848,12.6621275,-19.862417,29.81746,-10.925549,19.273972,-10.200465,13.544134,-13.430838,3.8708196,-6.339091,0.25751328,0.29069492,0.2521589,0.28290603,0.40594226,0.7208313,0.48543066,0.27287623,0.1640986,0.23455457,0.19976778,0.17516586,0.025266956908540576,2181.5239780409293,3353.65337952102,4440.814464629008,0.12530214
audio_degraded/guitar_616237_46__degraded_musicality.wav,simple_note,[151.99908088],100.0,100.0,100,degraded_musicality,100.0,70.0,-710.2418,130.61131,65.2359,57.43406,15.911208,23.008068,0.14762233,5.5994787,-4.5027065,-1.437906,-3.6446705,-6.498086,-7.5127025,0.10438587,0.12382124,0.67420673,0.9707891,0.66088283,0.123256,0.121361434,0.21682374,0.34788322,0.25555676,0.12838633,0.09426236,0.021595015507958802,1862.2765601610538,3451.423034572655,4035.6609901685392,0.0033947094
synth/661108_Synth_Bass_Loop_31.mp3,electronic,[129.19921875],100.0,100.0,Ouahhh,,,,-293.1936,176.79427,21.755735,14.162496,17.054226,11.968624,11.306351,8.0071945,7.8569613,6.4229712,5.7638173,5.0520687,4.4836435,0.88702095,0.898811,0.8390699,0.8515268,0.87320435,0.81867534,0.7777076,0.8172704,0.91920024,0.9328139,0.8688715,0.8715632,0.0022511474980974125,477.51691626170737,1030.3022464819103,851.6594873715753,0.30242118
audio_degraded/guitar_47857_A__min__degraded_rhythm.wav,pop,[96.98275862],100.0,100.0,Pop A,degraded_rhythm,70.0,100.0,-215.9995,138.33736,-57.817505,100.10401,-0.13621171,-5.9173527,7.3468924,3.98672,12.280909,-7.7027698,-22.302355,-17.303576,0.26496854,0.35628876,0.24741545,0.12175747,0.11209448,0.18938942,0.4311465,0.17116208,0.09582974,0.22539315,0.56942147,0.9660368,0.42781794,0.09209235850321888,1591.3122357194743,1547.6943052566417,3370.9763948497853,0.1025073
audio_degraded/voice_316460_Human_Good_19__degraded_rhythm.wav,voice,[312.5],0.0,0.0,Huahh,degraded_rhythm,0.0,0.0,-350.95932,99.37518,5.5354195,28.444174,-13.0458355,-12.050162,-12.218913,1.6042483,5.4889874,9.09266,-6.895163,9.27068,4.578283,0.53461623,0.67510587,0.71119696,0.6486937,0.64800465,0.6172813,0.56065893,0.5511329,0.6060397,0.59859127,0.4562524,0.4616775,0.027463678728070175,2687.540430711375,4204.349128176152,5733.5526315789475,0.05923183
voice/316463_Human_Good_14.mp3,voice,[296.05263158],0.0,0.0,Huahh,,,,-290.97137,106.1277,-24.831644,25.65506,-12.744071,-7.3681107,-5.749633,15.652404,13.679728,3.152576,1.5089175,17.990538,6.215534,0.5169918,0.49553666,0.61620814,0.6335086,0.6797823,0.70132405,0.7736282,0.7723981,0.6570798,0.62857354,0.63986063,0.6292388,0.021580287388392856,2419.3486461543844,3616.8798109414793,5079.659598214285,0.10294749
guitar/557299_8-string_guitar_E1.mp3,rock,[139.67483108],90.0,80.0,Musical,,,,-443.90366,169.91109,44.30322,28.285841,29.913656,14.225351,15.733824,20.976673,17.095457,9.725146,7.005825,8.441515,5.6185174,0.73492205,0.67048514,0.6608952,0.7255976,0.7943166,0.8951211,0.7644084,0.66930133,0.63381326,0.64788723,0.58674806,0.61778784,0.009372909499235475,455.3038496131721,1100.7241155350123,603.5223444667431,0.07137628
audio_degraded/percussion_620244_bongo_lefthand_fingerroll_highdrum.flac__degraded_musicality.wav,latino,[244.56521739],40.0,50.0,Wtf,degraded_musicality,40.0,35.0,-544.6606,98.808655,9.422873,21.98882,12.068978,11.374411,5.748921,5.1630244,-2.5495296,5.8525453,-5.7702675,-1.081386,0.99646854,0.5340216,0.4805462,0.45882288,0.44644296,0.44245335,0.4386891,0.4559474,0.50803554,0.640194,0.7484665,0.79913276,0.7185372,0.06901411576704546,4330.896770955372,4954.134630410716,10330.01893939394,0.0039375224
audio_degraded/guitar_130470_Electric_Guitar_7__degraded_musicality.wav,electronic,[147.65625],60.0,80.0,Electro,degraded_musicality,60.0,56.0,-269.05164,200.08072,-81.35309,0.6125391,-5.984758,-2.7775412,-5.509305,-13.748602,-11.584683,-9.115633,1.065728,-3.4135058,-3.5079896,0.37176606,0.3363127,0.3585793,0.34699264,0.3306429,0.37099853,0.36155844,0.38163176,0.4113602,0.43810838,0.43720582,0.42042828,0.060433497000773995,1832.6008269037486,1623.9441394404787,3116.714486987229,0.052699413
drums/760617_192_BPM_Industrial_Drum_Loop_#6461_(WAV).mp3,electronic,[191.40625],90.0,90.0,Ouahh,,,,-225.47832,150.25513,-10.973144,58.1144,-4.139016,22.543852,11.5253725,8.697325,12.775438,-0.07884757,9.707061,3.4266248,8.082837,0.7510221,0.7469269,0.7751443,0.82392323,0.89142597,0.8943883,0.83275735,0.76442736,0.7223517,0.7121539,0.72923905,0.72596127,0.011789556445765662,1509.5426770762715,2641.3652576633713,3800.1107412811775,0.17576739
piano/665807_Piano_in_11_8_409.mp3,simple_note,[120.18531977],100.0,100.0,Simple,,,,-561.6584,167.78947,29.578554,-18.037897,5.3152766,15.8673115,4.8449655,0.73549265,5.0509806,6.5166736,5.784625,6.114725,4.179356,0.25288478,0.36166045,0.38704112,0.44490868,0.7290473,0.4522964,0.39704564,0.57292706,0.67436206,0.605372,0.4893099,0.37781897,0.02918954382739938,1179.8077092984126,1775.171311474491,2504.9181864357583,0.011775274
guitar/47856_G_Maj.mp3,pop,[78.125],100.0,100.0,Pop G,,,,-164.205,147.36707,-54.603382,103.60998,6.954723,-0.51277715,10.333186,5.891599,11.426342,-0.9188457,-15.670713,-13.943138,-7.3090963,0.21803638,0.55147934,0.8788662,0.5699848,0.13420235,0.14555223,0.4485963,0.7760766,0.37576428,0.19658683,0.20612055,0.31634724,0.0672820560515873,1360.6398427719955,1509.5662074938136,3115.5753968253966,0.21688129
audio_degraded/guitar_616268_58__degraded_rhythm.wav,simple_note,[114.84375],100.0,100.0,100,degraded_rhythm,70.0,100.0,-688.83075,108.21454,25.96551,21.808956,-13.844329,7.7939963,-14.109924,5.772788,-5.5186987,12.576065,1.2468978,4.2032065,-7.0278234,0.08741593,0.07328324,0.091289334,0.06128914,0.18503824,0.5000649,0.13810544,0.04935491,0.076602764,0.4547568,0.99179626,0.31128547,0.063515625,3640.71999537642,4471.078548930123,8248.939453125,0.0020308364
percussion/620248_bongo_martillo_individual_hits_3fingers.flac.mp3,latino,[102.27272727],50.0,50.0,Basique,,,,-449.2173,62.98143,26.134922,17.928621,9.224019,5.286162,3.3293426,-1.2533128,-1.1845186,-0.45766369,-1.5615185,1.0628345,1.4890422,0.70372814,0.70956504,0.5423455,0.36542422,0.31380168,0.3587168,0.29883528,0.2742556,0.31240898,0.44770575,0.6393274,0.7132806,0.052082677922259506,4526.999318990355,5363.085442397005,11119.35822147651,0.018942578
sfx/317751_SFX_Explosion_08.mp3,ambient,[67.99958882],0.0,0.0,Game,,,,-122.23941,156.80467,20.850304,20.899925,-3.0626,4.106157,-8.381039,6.7708645,-4.7313557,4.90642,-9.141792,3.5912964,-5.6372705,0.6325515,0.59746295,0.5847309,0.5704583,0.5357486,0.55562305,0.55430317,0.55470943,0.5485605,0.5873992,0.6181539,0.64359045,0.028152034781073445,2589.7745537371834,3974.1543682085685,5851.313393802966,0.19212732
guitar/423198_Brylie_Christopher_Oxley_-_Guitar-2018-03-22_(Erokia_Remix_1).mp3,pop,[87.890625],30.0,40.0,Wut?,,,,-384.3523,164.95477,22.940228,-15.39909,16.872826,18.512724,-4.924471,-5.3863626,6.1261964,1.1553879,-9.327782,-6.015876,1.9900743,0.32718545,0.89926237,0.5708155,0.38945034,0.18359457,0.106658146,0.12751666,0.048211936,0.02742064,0.089606784,0.23470354,0.09490976,0.02869965450697211,599.299564591449,611.205594245871,1166.4591633466136,0.049755923
audio_degraded/guitar_616241_48__degraded_rhythm.wav,simple_note,[147.65625],100.0,100.0,100,degraded_rhythm,70.0,100.0,-724.6411,103.41719,55.494804,44.86952,14.482458,21.324678,1.5038863,9.130172,-3.190813,2.8381011,-7.6074095,-4.5886087,-9.653665,0.9940957,0.7559144,0.4725627,0.28827608,0.13223246,0.045157228,0.12787957,0.42462957,0.31591126,0.18253194,0.35383865,0.7021707,0.018488599499014456,2802.480747670264,4341.7450106209635,6780.27087097569,0.0023593556
audio_degraded/percussion_620243_bongo_lefthand_fingerroll_lowdrum.flac__degraded_musicality.wav,latino,[85.22727273],90.0,90.0,Drums,degraded_musicality,90.0,63.0,-534.5224,108.26919,12.426734,16.690685,10.157287,8.210588,4.8870473,8.142436,-1.1523312,3.304438,-4.315597,-2.2189023,-4.388154,0.6387381,0.6141424,0.3977259,0.35812554,0.3664277,0.3661306,0.41230568,0.50597095,0.6318184,0.6588635,0.71150535,0.71355325,0.054714880257009345,4051.8154374255414,4868.085362774646,9874.853971962617,0.0058648465
audio_degraded/guitar_167471_HighF__degraded_rhythm.wav,simple_note,[120.18531977],100.0,100.0,F,degraded_rhythm,70.0,100.0,-611.9304,66.29187,33.79215,12.766756,4.0483375,-4.754056,-13.756588,-15.503901,-12.855682,-14.431678,-22.135677,-29.934212,-31.05401,0.01697969,0.006585084,0.0050645685,0.05245393,0.36154768,0.9912951,0.5643905,0.050731406,0.004087238,0.003479566,0.0071275416,0.009567238,0.0159652336393597,632.5376979865412,1483.7172419185072,552.7666512182203,0.020556785
piano/665808_Piano_in_11_8_408.mp3,simple_note,[120.18531977],100.0,100.0,Simple,,,,-549.35114,169.78651,29.804815,-16.160782,7.0343246,15.185743,4.2347736,1.5904837,5.7143245,6.3789396,5.18669,5.180053,3.4826314,0.36272842,0.4231533,0.6106848,0.86824125,0.6089483,0.4789035,0.63551986,0.6286842,0.6651836,0.60671407,0.4338384,0.2856399,0.022628556436567165,1082.5996959852025,1717.711451070297,2263.9431261660447,0.013821174
audio_degraded/sfx_322500_Explosion_14b__degraded_rhythm.wav,ambient,[123.046875],100.0,100.0,Bizarre,degraded_rhythm,70.0,100.0,-453.87323,68.351654,23.308224,34.257046,24.773708,19.695602,13.015469,10.427029,11.909382,7.808713,7.503638,5.882143,6.199698,0.7544639,0.7516448,0.76026386,0.76692957,0.763925,0.75640875,0.70474833,0.68533146,0.6751406,0.6996142,0.6948223,0.7024141,0.018988715277777776,1984.5048547380259,3367.2294096774044,4458.656869283536,0.040122315
audio_degraded/guitar_616245_68__degraded_rhythm.wav,simple_note,[161.49902344],100.0,100.0,100,degraded_rhythm,70.0,100.0,-689.44055,89.17948,1.910014,15.061899,-12.820788,13.333196,-5.985857,9.17284,-3.6569593,8.164638,-7.5089087,-3.0493164,-1.4489878,0.019082671,0.014661494,0.0574856,0.25766042,0.052484237,0.011085872,0.028610619,0.3296926,1.0,0.32555324,0.01835397,0.010381758,0.063653564453125,3733.944278454052,4423.086668432557,8443.599609375,0.0017813694
audio_degraded/guitar_8467_CMj7_thin_strs__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,simple,degraded_musicality,100.0,70.0,-523.37744,35.139153,23.235653,18.097582,13.196572,9.416886,7.1298223,4.7069945,2.4909143,-0.36021227,-3.0027018,-4.925395,-6.2681866,0.13810179,0.18986869,0.30072966,0.4183669,0.6019899,0.76512593,0.6307621,0.5217365,0.61522615,0.69995415,0.5109476,0.30604312,0.026518086833670716,3252.1344825628776,4188.841148677381,7040.834348114879,0.009990146
audio_degraded/ambient_637292_Colombian_Airport_Ambience_FormatA__degraded_musicality.wav,,[127.84090909],,,,degraded_musicality,,0.0,-342.63815,197.81451,-51.606358,32.9188,8.980289,-0.08932337,7.355348,-2.9629583,3.317325,-3.5209703,2.987421,1.0076077,-3.8851297,0.6481473,0.6634665,0.6669055,0.5620428,0.5017868,0.5391476,0.5815607,0.5190872,0.6181296,0.71149206,0.67721945,0.6585599,0.04493940894293587,1844.2874617278549,2075.9796785061117,3644.830715857073,0.022313436
audio_degraded/guitar_31893_Real-Reggea_Loop_1__degraded_musicality.wav,reggea,[200.89285714],90.0,90.0,Noice reggea,degraded_musicality,90.0,63.0,-278.59567,124.10461,-5.9015913,34.740383,1.6075428,25.426044,-7.9514956,7.0497746,-10.6496105,7.4903283,-7.3359895,-0.28282002,-6.5844307,0.3468711,0.5238578,0.59612715,0.485677,0.29304382,0.39577633,0.5229185,0.51844245,0.45589563,0.4492136,0.4797333,0.30705655,0.05910404392930328,1618.1926493563367,2058.2966643392883,3522.9732325819673,0.04289891
audio_degraded/piano_665802_Piano_in_11_8_100__degraded_rhythm.wav,classical,[99.38401442],70.0,90.0,Ouahh,degraded_rhythm,49.0,90.0,-639.949,74.855515,15.88522,-0.30848622,5.9290466,16.56781,24.315968,19.646318,7.3651795,-0.89268595,1.0862039,11.134094,17.37593,0.08813176,0.08422521,0.08785747,0.1896573,0.72827286,0.21898566,0.12747642,0.33373603,0.1284325,0.08139373,0.08511944,0.11552171,0.04895358615451389,2631.3421710008106,3454.01807747476,5150.323486328125,0.005149854
guitar/130469_Electric_Guitar_1.mp3,rock,[112.34714674],80.0,80.0,Simple,,,,-170.05783,157.09395,-38.231873,15.6186495,-33.94339,1.4648392,-22.400908,7.1024356,-8.071748,6.690082,-8.905794,-1.8022197,-7.6499405,0.47629493,0.34589058,0.597553,0.22519289,0.20715976,0.086924195,0.07538572,0.13617893,0.10357139,0.16135386,0.113068245,0.2292726,0.04607555912990196,2285.2933117293437,2868.4375728887003,4359.206973805147,0.14377366
audio_degraded/guitar_315706_AcousticGuitar-C-Chord__degraded_rhythm.wav,simple_note,[255.68181818],100.0,100.0,Yes,degraded_rhythm,70.0,100.0,-411.1581,123.560875,7.059733,17.411839,8.675643,12.506341,6.174291,-3.0847027,-10.659066,-6.7472053,-10.011049,-1.9556497,-6.1643233,0.44622827,0.2345715,0.12623857,0.1731538,0.48326328,0.22325946,0.2521365,0.5508183,0.26872402,0.13976534,0.082928665,0.18938766,0.03999565972222222,1129.9130904277533,1620.3483240675139,2198.28125,0.042489737
guitar/683041_Harmonic_f#4.mp3,simple_note,0.0,100.0,100.0,100,,,,-764.01526,64.808495,32.508472,10.267497,1.7236198,-1.1182137,-2.193742,-2.168749,0.62047154,9.044044,21.240614,29.00686,24.619562,0.09580058,0.089815706,0.09568524,0.098791726,0.10696389,0.2655163,0.96910506,0.34151885,0.08600436,0.08186838,0.08634708,0.096701436,0.06335427989130435,2521.2120803746798,3154.3569331241238,5216.877207880435,0.002278264
audio_degraded/drums_760553_96_BPM_Industrial_Drum_Loop__6444__WAV___degraded_musicality.wav,electronic,[95.703125],90.0,50.0,Bien mais wtf,degraded_musicality,90.0,35.0,-326.5795,117.38825,-4.077965,15.470881,27.697649,18.841167,21.142574,19.275373,15.6729965,14.03904,11.1001005,8.520524,4.3014774,0.71564215,0.7488935,0.79027826,0.81865823,0.8253328,0.80900294,0.7659226,0.72381014,0.67782617,0.6619876,0.64006287,0.6452694,0.025206138004207776,1308.3987315861468,1939.8484433886742,2524.233798017629,0.1136667
audio_degraded/guitar_47861_C_min__degraded_rhythm.wav,pop,[96.98275862],100.0,100.0,Pop C min,degraded_rhythm,70.0,100.0,-203.6746,128.8136,-54.4424,100.66339,-7.4439626,-4.709716,16.635605,8.414048,-3.519003,-13.984429,-16.48321,1.1732539,0.17058766,0.98440856,0.645936,0.34314084,0.25970456,0.13548754,0.036619067,0.08708496,0.2163878,0.14337315,0.14830409,0.1739009,0.50993574,0.07816863364361702,1644.175923923908,1619.8063707276817,3493.683510638298,0.1307947
audio_degraded/percussion_610354_120bpm_tumbao_on_bongos_3.flac__degraded_rhythm.wav,latino,[96.98275862],100.0,100.0,Noice,degraded_rhythm,70.0,100.0,-435.2724,126.00338,45.86523,14.568288,10.23149,2.339211,-9.309534,-7.9579544,-14.823315,-14.657774,-14.899747,-14.16709,-11.274522,0.37588274,0.36721626,0.41288418,0.29098973,0.19064368,0.18247807,0.16480449,0.15233685,0.21240973,0.43273687,0.7559893,0.65191185,0.02138879654255319,1735.2473677068176,3386.4862222035695,2859.4747340425533,0.04465156
audio_degraded/guitar_550974_clean_guitar_power_chords.mp3__degraded_rhythm.wav,rock,[165.44117647],60.0,70.0,Power,degraded_rhythm,42.0,70.0,-233.26611,176.27805,-88.23365,27.227222,-27.345856,-15.044837,-9.588812,-13.560453,1.3273109,-13.457625,-9.171507,-12.274976,-8.42296,0.40642855,0.26213744,0.3422613,0.26364264,0.3163007,0.21995123,0.27601123,0.3688246,0.47811043,0.37717533,0.37372628,0.6907623,0.09284574068509616,1483.2276268227374,1211.556032019464,2651.66015625,0.06139296
voice/316460_Human_Good_19.mp3,voice,[175.78125],0.0,0.0,Huahh,,,,-317.03638,95.963425,5.417537,27.283052,-12.249736,-12.684394,-11.262729,2.3418145,7.7961,9.755588,-5.4680357,8.338171,5.057244,0.56336737,0.6771514,0.69963133,0.65315664,0.67146665,0.65827197,0.60054773,0.563437,0.63133025,0.6053357,0.4786419,0.47686288,0.033956776494565216,2631.8266079557666,4047.1125655545593,5538.383152173913,0.08173071
guitar/47864_E_min.mp3,pop,[80.35714286],100.0,100.0,Pop E min,,,,-145.57169,137.34883,-52.209724,113.864044,0.11946163,0.832715,11.556079,-5.2163777,5.609237,-1.7189935,4.433831,4.7592964,-5.7286425,0.7374652,0.30940735,0.27386877,0.32395273,0.61012596,0.34765905,0.24716066,0.29687676,0.20852838,0.27072498,0.6256997,0.9226521,0.07504647810828877,1503.2289381970031,1620.1173147763498,3464.801971925134,0.22808887
audio_degraded/guitar_121213_Bare_Sweep__degraded_rhythm.wav,pop,[122.2826087],100.0,80.0,Mechanical,degraded_rhythm,70.0,80.0,-279.5231,173.09647,36.446014,9.954059,0.5278971,-1.5913782,-9.179872,-9.168544,-1.7581527,2.0112069,0.84888107,-1.7118284,0.789156,0.22553734,0.08202508,0.15254566,0.41299295,0.15048972,0.089869365,0.23511784,0.17016353,0.23727748,0.116215475,0.16023362,0.24669084,0.03651632085020243,617.3658392466889,785.441469794659,838.626012145749,0.19236465
guitar/632817_Live_acoustic_arpeggio.mp3,pop,[122.2826087],80.0,90.0,WOahhh,,,,-154.86485,165.81128,-21.650541,12.965147,7.596524,4.855574,-11.07027,-3.4402118,-3.0667303,8.461744,1.8319923,-1.8242999,-15.109757,0.45396248,0.28636616,0.5397866,0.27736664,0.0620065,0.10893507,0.49472165,0.47382116,0.2447535,0.16763279,0.14453329,0.3278306,0.05310561976481959,1173.2538610058366,1521.351188582853,2184.187741623711,0.17962179
guitar/31893_Real-Reggea_Loop_1.mp3,reggea,[200.89285714],90.0,90.0,Noice reggea,,,,-242.74927,120.422264,-2.8248563,30.251898,5.764317,18.249916,-7.6585474,3.36375,-5.311972,6.7136817,-8.7750435,-0.28933784,-8.845619,0.50768834,0.31969446,0.3491615,0.49766666,0.6452081,0.4679419,0.29481694,0.4336878,0.5763608,0.5631954,0.49313363,0.4589761,0.060997134349385244,1748.7717243209654,2215.392810726878,3744.2847079918033,0.06174527
drums/760587_121_BPM_Industrial_Drum_Loop_#6452_(WAV).mp3,electronic,[97.50884434],80.0,80.0,Ouaippp,,,,-94.04125,143.57379,-13.177574,33.931828,-19.749601,23.753637,-15.732608,19.857119,-15.242202,14.484254,-6.3073244,7.2580476,-4.381538,0.4313628,0.4123083,0.47025073,0.41174746,0.39516664,0.4816108,0.48442852,0.59706074,0.38600427,0.36805683,0.40401196,0.45097944,0.07710703353435673,3182.6474857737667,3943.6163037609163,7248.535798725329,0.18466535
audio_degraded/guitar_167417_HighE__degraded_musicality.wav,simple_note,[120.18531977],100.0,100.0,E,degraded_musicality,100.0,70.0,-662.42535,85.53806,33.538887,5.7430925,1.6676602,-1.1251212,-10.490847,-21.288017,-24.188019,-16.70109,-8.403172,-6.964445,-10.600851,0.1005897,0.52147895,0.9963616,0.6665212,0.1029847,0.021037564,0.022585262,0.014456082,0.019408181,0.051352166,0.028010797,0.024007618,0.025396905144694535,1600.478708754568,2535.355930614305,2341.0261442423634,0.012978042
audio_degraded/guitar_256422_Gibson_E6__degraded_rhythm.wav,simple_note,[101.33272059],100.0,100.0,E,degraded_rhythm,70.0,100.0,-629.52423,80.14942,-11.9507675,25.53442,1.0184401,12.483564,1.0874678,-6.2591352,6.615235,9.887067,1.1643113,-4.7517667,-7.5760784,0.21090275,0.16104184,0.28911448,0.40015593,0.7795133,0.41360906,0.09879496,0.081223436,0.094306104,0.08088324,0.19451061,0.76522225,0.07651246624228394,3624.458675310833,4058.8375125580305,7950.802951388889,0.00329387
audio_degraded/voice_461943_Evan_s_Vocal_Squeak_and_Pop.mp3__degraded_musicality.wav,voice,[139.67483108],0.0,50.0,Huahh,degraded_musicality,0.0,35.0,-625.968,26.497519,-18.122826,17.638334,-4.575524,-0.8090027,-1.9529785,10.307007,-2.8904676,11.383522,-6.3914475,10.3699875,-4.606299,0.46010897,0.36055592,0.3655634,0.3478254,0.35989073,0.37522975,0.4632636,0.50523204,0.5994937,0.7390489,0.7576136,0.6294125,0.2611236572265625,6710.561447729637,5206.378363340568,12567.988586425781,0.00635051
audio_degraded/piano_665802_Piano_in_11_8_100__degraded_musicality.wav,classical,[42.0160061],70.0,90.0,Ouahh,degraded_musicality,70.0,63.0,-651.5783,83.01459,17.722843,-2.949877,1.564178,10.529808,21.023262,23.436817,15.203766,3.3586829,-4.4937057,-1.428358,12.1447525,0.036250643,0.14856844,0.7449764,0.19370793,0.08441046,0.28568798,0.086130895,0.040505882,0.04532731,0.069103144,0.04191179,0.032818455,0.04591678332731214,2482.7035781127547,3282.066807567716,4785.723277185693,0.0052815042
